,Stromverbrauch [W],Raumwämebedarf [W],WKA-Leistung [W],PV [W],BHKW Strom [W],Wärmepumpe Strom [W],Wärmepumpe Wärme [W],BHKW Wärme [W],Gaskessel [W],Gasverbrauch [W],Stromproduktion,p_diff,SOC,P_gs,P_gf
2022-01-06 21:00:00,161245.75,649024.25,25650.0,0.0,101000.0,0.0,0.0,139986.0,509038.25,878098.0555555555,126650.0,-34595.75,-0.003961558068845511,34595.75,0.0
2022-01-06 22:00:00,151058.25,671468.0,24350.0,0.0,101000.0,0.0,0.0,139986.0,531482.0,903035.5555555555,125350.0,-25708.25,-0.003961558068845511,25708.25,0.0
2022-01-06 23:00:00,153752.75,670570.25,31475.0,0.0,101000.0,0.0,0.0,139986.0,530584.25,902038.0555555555,132475.0,-21277.75,-0.003961558068845511,21277.75,0.0
2022-01-07 00:00:00,156110.5,661592.75,36600.0,0.0,101000.0,0.0,0.0,139986.0,521606.75,892063.0555555555,137600.0,-18510.5,-0.003961558068845511,18510.5,0.0
2022-01-07 01:00:00,153535.0,665183.75,43925.0,0.0,101000.0,0.0,0.0,139986.0,525197.75,896053.0555555555,144925.0,-8610.0,-0.003961558068845511,8610.0,0.0
2022-01-07 02:00:00,148622.0,675059.0,52850.0,0.0,101000.0,0.0,0.0,139986.0,535073.0,907025.5555555555,153850.0,5228.0,0.01580437827238915,800.75,0.0
2022-01-07 03:00:00,143944.25,668774.75,55950.0,0.0,101000.0,0.0,0.0,139986.0,528788.75,900043.0555555555,156950.0,13005.75,0.09841900608449432,0.0,0.0
2022-01-07 04:00:00,141694.0,665183.75,51400.0,0.0,101000.0,0.0,0.0,139986.0,525197.75,896053.0555555555,152400.0,10706.0,0.20841539663766784,0.0,0.0
2022-01-07 05:00:00,145227.25,671468.0,56875.0,0.0,101000.0,0.0,0.0,139986.0,531482.0,903035.5555555555,157875.0,12647.75,0.30297860711645147,0.0,0.0
2022-01-07 06:00:00,146946.0,677752.25,49425.0,0.0,101000.0,0.0,0.0,139986.0,537766.25,910018.0555555555,150425.0,3479.0,0.3676716182709706,0.0,4.0
2022-01-07 07:00:00,156743.0,683138.75,41025.0,0.0,101000.0,0.0,0.0,139986.0,543152.75,916003.0555555555,142025.0,-14718.0,0.26847795836667643,0.0,0.0
2022-01-07 08:00:00,162014.25,689423.0,42400.0,0.0,101000.0,0.0,0.0,139986.0,549437.0,922985.5555555555,143400.0,-18614.25,0.060756621000798684,1740.8380200218558,0.0
2022-01-07 09:00:00,162543.75,701093.75,32100.0,18762.706902880076,101000.0,0.0,0.0,139986.0,561107.75,935953.0555555555,151862.70690288008,-10681.043097119917,-0.0037058162717152005,10681.043097119917,0.0
2022-01-07 10:00:00,165205.25,700196.0,21175.0,28145.693306973975,101000.0,0.0,0.0,139986.0,560210.0,934955.5555555555,150320.69330697396,-14884.556693026025,-0.0037058162717152005,14884.556693026025,0.0
2022-01-07 11:00:00,169467.5,703787.0,24675.0,30749.538445053207,101000.0,0.0,0.0,139986.0,563801.0,938945.5555555555,156424.53844505321,-13042.961554946793,-0.0037058162717152005,13042.961554946793,0.0
2022-01-07 12:00:00,179004.0,699298.25,15945.0,34925.1760903051,101000.0,0.0,0.0,139986.0,559312.25,933958.0555555555,151870.17609030512,-27133.82390969489,-0.0037058162717152005,27133.82390969489,0.0
2022-01-07 13:00:00,163195.5,693014.0,18775.0,25646.74178383388,101000.0,0.0,0.0,139986.0,553028.0,926975.5555555555,145421.7417838339,-17773.758216166112,0.002301602430436106,18858.40911497699,0.0
2022-01-07 14:00:00,161846.0,709173.5,14325.0,11553.46629176863,101000.0,0.0,0.0,139986.0,569187.5,944930.5555555555,126878.46629176864,-34967.53370823136,-0.0034401934310299156,34967.53370823136,0.0
2022-01-07 15:00:00,154179.0,717253.25,14475.0,11772.416510587063,101000.0,0.0,0.0,139986.0,577267.25,953908.0555555555,127247.41651058706,-26931.583489412937,-0.0034401934310299156,26931.583489412937,0.0
2022-01-07 16:00:00,155118.0,717253.25,9937.5,0.0,101000.0,0.0,0.0,139986.0,577267.25,953908.0555555555,110937.5,-44180.5,-0.0034401934310299156,44180.5,0.0
2022-01-07 17:00:00,153863.0,710969.0,10125.0,0.0,101000.0,0.0,0.0,139986.0,570983.0,946925.5555555555,111125.0,-42738.0,-0.0034401934310299156,42738.0,0.0
2022-01-07 18:00:00,149573.25,701093.75,11100.0,0.0,101000.0,0.0,0.0,139986.0,561107.75,935953.0555555555,112100.0,-37473.25,-0.0034401934310299156,37473.25,0.0
2022-01-07 19:00:00,145654.25,696605.0,15450.0,0.0,101000.0,0.0,0.0,139986.0,556619.0,930965.5555555555,116450.0,-29204.25,-0.0034401934310299156,29204.25,0.0
2022-01-07 20:00:00,146319.25,693014.0,8772.5,0.0,101000.0,0.0,0.0,139986.0,553028.0,926975.5555555555,109772.5,-36546.75,-0.0034401934310299156,36546.75,0.0
2022-01-07 21:00:00,147917.5,689423.0,12697.5,0.0,101000.0,0.0,0.0,139986.0,549437.0,922985.5555555555,113697.5,-34220.0,-0.0034401934310299156,34220.0,0.0
2022-01-07 22:00:00,147044.25,690320.75,12225.0,0.0,101000.0,0.0,0.0,139986.0,550334.75,923983.0555555555,113225.0,-33819.25,-0.0034401934310299156,33819.25,0.0
2022-01-07 23:00:00,147257.75,700196.0,8745.0,0.0,101000.0,0.0,0.0,139986.0,560210.0,934955.5555555555,109745.0,-37512.75,-0.0034401934310299156,37512.75,0.0
2022-01-08 00:00:00,156604.0,706480.25,8325.0,0.0,101000.0,0.0,0.0,139986.0,566494.25,941938.0555555555,109325.0,-47279.0,-0.0034401934310299156,47279.0,0.0
2022-01-08 01:00:00,154832.0,706480.25,11400.0,0.0,101000.0,0.0,0.0,139986.0,566494.25,941938.0555555555,112400.0,-42432.0,-0.0034401934310299156,42432.0,0.0
2022-01-08 02:00:00,151279.75,701093.75,14300.0,0.0,101000.0,0.0,0.0,139986.0,561107.75,935953.0555555555,115300.0,-35979.75,-0.0034401934310299156,35979.75,0.0
2022-01-08 03:00:00,145226.75,697502.75,8222.5,0.0,101000.0,0.0,0.0,139986.0,557516.75,931963.0555555555,109222.5,-36004.25,-0.0034401934310299156,36004.25,0.0
2022-01-08 04:00:00,142967.5,702889.25,5752.5,0.0,101000.0,0.0,0.0,139986.0,562903.25,937948.0555555555,106752.5,-36215.0,-0.0034401934310299156,36215.0,0.0
2022-01-08 05:00:00,145119.5,711866.75,5770.0,0.0,101000.0,0.0,0.0,139986.0,571880.75,947923.0555555555,106770.0,-38349.5,-0.0034401934310299156,38349.5,0.0
2022-01-08 06:00:00,144911.25,741492.5,9537.5,0.0,101000.0,0.0,0.0,139986.0,601506.5,980840.5555555555,110537.5,-34373.75,-0.0034401934310299156,34373.75,0.0
2022-01-08 07:00:00,145648.0,759447.5,4475.0,0.0,101000.0,0.0,0.0,139986.0,619461.5,1000790.5555555555,105475.0,-40173.0,-0.0034401934310299156,40173.0,0.0
2022-01-08 08:00:00,143830.25,770220.5,5297.5,0.0,101000.0,0.0,0.0,139986.0,630234.5,1012760.5555555555,106297.5,-37532.75,-0.0034401934310299156,37532.75,0.0
2022-01-08 09:00:00,141291.75,763038.5,7630.0,16153.708098294803,101000.0,0.0,0.0,139986.0,623052.5,1004780.5555555555,124783.70809829481,-16508.041901705194,-0.0034401934310299156,16508.041901705194,0.0
2022-01-08 10:00:00,140993.0,742390.25,9522.5,49360.69478454962,101000.0,0.0,0.0,139986.0,602404.25,981838.0555555555,159883.19478454962,18890.194784549618,0.10453737741859187,0.0,0.0
2022-01-08 11:00:00,138053.5,719048.75,12880.0,84631.18017666241,101000.0,0.0,0.0,139986.0,579062.75,955903.0555555555,198511.1801766624,60457.68017666241,0.4658863515372952,0.0,0.0
2022-01-08 12:00:00,139582.25,701991.5,21725.0,86448.93452458654,101000.0,0.0,0.0,139986.0,562005.5,936950.5555555555,209173.93452458654,69591.68452458654,0.9418273419798261,0.0,39163.16590745134
2022-01-08 13:00:00,140159.25,693911.75,31100.0,96050.1129697621,101000.0,0.0,0.0,139986.0,553925.75,927973.0555555555,228150.11296976212,87990.8629697621,0.9954523782361182,0.0,87530.99253696154
2022-01-08 14:00:00,142264.75,693911.75,47250.0,59192.11060886706,101000.0,0.0,0.0,139986.0,553925.75,927973.0555555555,207442.11060886705,65177.36060886706,0.9954523782361182,0.0,65177.36060886706
2022-01-08 15:00:00,140296.75,703787.0,56625.0,18797.85060172178,101000.0,0.0,0.0,139986.0,563801.0,938945.5555555555,176422.8506017218,36126.10060172177,0.9912634543045225,0.0,37278.60060172177
2022-01-08 16:00:00,142087.5,715457.75,47625.0,0.0,101000.0,0.0,0.0,139986.0,575471.75,951913.0555555555,148625.0,6537.5,0.988585730077161,0.0,3462.8709672292316
2022-01-08 17:00:00,147528.5,721742.0,63325.0,0.0,101000.0,0.0,0.0,139986.0,581756.0,958895.5555555555,164325.0,16796.5,0.995451975603605,0.0,16334.92240130747
2022-01-08 18:00:00,148551.25,722639.75,61125.0,0.0,101000.0,0.0,0.0,139986.0,582653.75,959893.0555555555,162125.0,13573.75,0.995451975603605,0.0,13573.75
2022-01-08 19:00:00,151335.25,710969.0,64525.0,0.0,101000.0,0.0,0.0,139986.0,570983.0,946925.5555555555,165525.0,14189.75,0.995451975603605,0.0,14189.75
2022-01-08 20:00:00,149213.0,714560.0,59150.0,0.0,101000.0,0.0,0.0,139986.0,574574.0,950915.5555555555,160150.0,10937.0,0.995451975603605,0.0,10937.0
2022-01-08 21:00:00,152563.75,727128.5,58050.0,0.0,101000.0,0.0,0.0,139986.0,587142.5,964880.5555555555,159050.0,6486.25,0.995451975603605,0.0,6486.25
2022-01-08 22:00:00,150159.5,740594.75,56600.0,0.0,101000.0,0.0,0.0,139986.0,600608.75,979843.0555555555,157600.0,7440.5,0.995451975603605,0.0,7440.5
2022-01-08 23:00:00,148899.5,739697.0,51000.0,0.0,101000.0,0.0,0.0,139986.0,599711.0,978845.5555555555,152000.0,3100.5,0.987570157714575,0.0,3059.0
2022-01-09 00:00:00,146942.75,739697.0,47725.0,0.0,101000.0,0.0,0.0,139986.0,599711.0,978845.5555555555,148725.0,1782.25,0.9809180425113118,0.0,2463.613711838261
2022-01-09 01:00:00,146789.25,737003.75,42700.0,0.0,101000.0,0.0,0.0,139986.0,597017.75,975853.0555555555,143700.0,-3089.25,0.9482773275953431,256.0,0.0
2022-01-09 02:00:00,144152.5,723537.5,35025.0,0.0,101000.0,0.0,0.0,139986.0,583551.5,960890.5555555555,136025.0,-8127.5,0.8597431512727496,0.0,0.0
2022-01-09 03:00:00,145013.75,710071.25,20325.0,0.0,101000.0,0.0,0.0,139986.0,570085.25,945928.0555555555,121325.0,-23688.75,0.6528000660731262,0.0,0.0
2022-01-09 04:00:00,147595.0,703787.0,6096.0,0.0,101000.0,0.0,0.0,139986.0,563801.0,938945.5555555555,107096.0,-40499.0,0.29097686971319525,0.0,0.0
2022-01-09 05:00:00,180418.75,702889.25,5842.5,0.0,101000.0,0.0,0.0,139986.0,562903.25,937948.0555555555,106842.5,-73576.25,0.002165220596571726,63949.689973978486,0.0
2022-01-09 06:00:00,190597.0,693014.0,15830.0,0.0,101000.0,0.0,0.0,139986.0,553028.0,926975.5555555555,116830.0,-73767.0,0.002165220596571726,73767.0,0.0
2022-01-09 07:00:00,199731.0,685832.0,32725.0,0.0,101000.0,0.0,0.0,139986.0,545846.0,918995.5555555555,133725.0,-66006.0,0.002165220596571726,66006.0,0.0
2022-01-09 08:00:00,227162.75,680445.5,17700.0,0.0,101000.0,0.0,0.0,139986.0,540459.5,913010.5555555555,118700.0,-108462.75,0.002165220596571726,108462.75,0.0
2022-01-09 09:00:00,259597.75,688525.25,12532.5,10704.959862909565,101000.0,0.0,0.0,139986.0,548539.25,921988.0555555555,124237.45986290957,-135360.29013709043,0.002165220596571726,135360.29013709043,0.0
2022-01-09 10:00:00,264862.75,682241.0,16975.0,18110.834857515107,101000.0,0.0,0.0,139986.0,542255.0,915005.5555555555,136085.83485751512,-128776.91514248488,0.002165220596571726,128776.91514248488,0.0
2022-01-09 11:00:00,287736.25,656206.25,10272.5,21384.54591236472,101000.0,0.0,0.0,139986.0,516220.25,886078.0555555555,132657.04591236473,-155079.20408763527,0.002165220596571726,155079.20408763527,0.0
2022-01-09 12:00:00,278477.5,646331.0,8690.0,17957.34546270212,101000.0,0.0,0.0,139986.0,506345.0,875105.5555555555,127647.34546270213,-150830.1545372979,0.002165220596571726,150830.1545372979,0.0
2022-01-09 13:00:00,263244.25,635558.0,10355.0,32206.159924288153,101000.0,0.0,0.0,139986.0,495572.0,863135.5555555555,143561.15992428816,-119683.09007571184,0.002165220596571726,119683.09007571184,0.0
2022-01-09 14:00:00,261567.75,640944.5,11167.5,27281.78278918421,101000.0,0.0,0.0,139986.0,500958.5,869120.5555555555,139449.28278918422,-122118.46721081578,0.002165220596571726,122118.46721081578,0.0
2022-01-09 15:00:00,252109.25,631069.25,10475.0,15329.20025630306,101000.0,0.0,0.0,139986.0,491083.25,858148.0555555555,126804.20025630307,-125305.04974369693,0.002165220596571726,125305.04974369693,0.0
2022-01-09 16:00:00,238336.5,629273.75,4155.0,0.0,101000.0,0.0,0.0,139986.0,489287.75,856153.0555555555,105155.0,-133181.5,0.002165220596571726,133181.5,0.0
2022-01-09 17:00:00,221850.25,640944.5,5882.5,0.0,101000.0,0.0,0.0,139986.0,500958.5,869120.5555555555,106882.5,-114967.75,0.002165220596571726,114967.75,0.0
2022-01-09 18:00:00,197682.75,649024.25,5595.0,0.0,101000.0,0.0,0.0,139986.0,509038.25,878098.0555555555,106595.0,-91087.75,0.002165220596571726,91087.75,0.0
2022-01-09 19:00:00,182171.25,649024.25,4977.5,0.0,101000.0,0.0,0.0,139986.0,509038.25,878098.0555555555,105977.5,-76193.75,0.002165220596571726,76193.75,0.0
2022-01-09 20:00:00,169673.5,661592.75,4547.5,0.0,101000.0,0.0,0.0,139986.0,521606.75,892063.0555555555,105547.5,-64126.0,0.002165220596571726,64126.0,0.0
2022-01-09 21:00:00,156460.25,659797.25,3325.0,0.0,101000.0,0.0,0.0,139986.0,519811.25,890068.0555555555,104325.0,-52135.25,0.002165220596571726,52135.25,0.0
2022-01-09 22:00:00,148158.5,655308.5,2982.5,0.0,101000.0,0.0,0.0,139986.0,515322.5,885080.5555555555,103982.5,-44176.0,0.002165220596571726,44176.0,0.0
2022-01-09 23:00:00,148660.25,664286.0,3072.5,0.0,101000.0,0.0,0.0,139986.0,524300.0,895055.5555555555,104072.5,-44587.75,0.002165220596571726,44587.75,0.0
2022-01-10 00:00:00,148310.25,675059.0,3362.5,0.0,101000.0,0.0,0.0,139986.0,535073.0,907025.5555555555,104362.5,-43947.75,0.002165220596571726,43947.75,0.0
2022-01-10 01:00:00,147125.75,673263.5,3935.0,0.0,101000.0,0.0,0.0,139986.0,533277.5,905030.5555555555,104935.0,-42190.75,0.002165220596571726,42190.75,0.0
2022-01-10 02:00:00,148600.75,680445.5,3697.5,0.0,101000.0,0.0,0.0,139986.0,540459.5,913010.5555555555,104697.5,-43903.25,0.002165220596571726,43903.25,0.0
2022-01-10 03:00:00,146646.75,675956.75,2205.0,0.0,101000.0,0.0,0.0,139986.0,535970.75,908023.0555555555,103205.0,-43441.75,0.002165220596571726,43441.75,0.0
2022-01-10 04:00:00,149569.75,675956.75,1265.0,0.0,101000.0,0.0,0.0,139986.0,535970.75,908023.0555555555,102265.0,-47304.75,0.002165220596571726,47304.75,0.0
2022-01-10 05:00:00,180558.5,680445.5,1508.25,0.0,101000.0,0.0,0.0,139986.0,540459.5,913010.5555555555,102508.25,-78050.25,0.002165220596571726,78050.25,0.0
2022-01-10 06:00:00,187426.0,672365.75,1208.0,0.0,101000.0,0.0,0.0,139986.0,532379.75,904033.0555555555,102208.0,-85218.0,0.002165220596571726,85218.0,0.0
2022-01-10 07:00:00,202914.25,675059.0,115.66666666666667,0.0,101000.0,0.0,0.0,139986.0,535073.0,907025.5555555555,101115.66666666667,-102989.33333333333,0.002165220596571726,102989.33333333333,0.0
2022-01-10 08:00:00,226613.25,670570.25,0.0,0.0,101000.0,0.0,0.0,139986.0,530584.25,902038.0555555555,101000.0,-125613.25,0.002165220596571726,125613.25,0.0
2022-01-10 09:00:00,256766.0,660695.0,0.0,9677.791100609777,101000.0,0.0,0.0,139986.0,520709.0,891065.5555555555,110677.79110060977,-146088.2088993902,0.002165220596571726,146088.2088993902,0.0
2022-01-10 10:00:00,268694.25,651717.5,0.0,18467.242012608396,101000.0,0.0,0.0,139986.0,511731.5,881090.5555555555,119467.2420126084,-149227.0079873916,0.002165220596571726,149227.0079873916,0.0
2022-01-10 11:00:00,284019.0,637353.5,0.0,62528.30089633671,101000.0,0.0,0.0,139986.0,497367.5,865130.5555555555,163528.3008963367,-120490.6991036633,0.002165220596571726,120490.6991036633,0.0
2022-01-10 12:00:00,265423.25,630171.5,0.0,66922.14443868348,101000.0,0.0,0.0,139986.0,490185.5,857150.5555555555,167922.14443868346,-97501.10556131652,0.002165220596571726,97501.10556131652,0.0
2022-01-10 13:00:00,255527.25,638251.25,0.0,80770.28251278865,101000.0,0.0,0.0,139986.0,498265.25,866128.0555555555,181770.28251278863,-73756.96748721137,0.002165220596571726,73756.96748721137,0.0
2022-01-10 14:00:00,259817.5,639149.0,0.0,71968.4435297546,101000.0,0.0,0.0,139986.0,499163.0,867125.5555555555,172968.44352975462,-86849.05647024538,0.002165220596571726,86849.05647024538,0.0
2022-01-10 15:00:00,265413.5,658001.75,0.0,21580.95956199234,101000.0,0.0,0.0,139986.0,518015.75,888073.0555555555,122580.95956199233,-142832.54043800768,0.002165220596571726,142832.54043800768,0.0
2022-01-10 16:00:00,243995.0,666979.25,0.0,0.0,101000.0,0.0,0.0,139986.0,526993.25,898048.0555555555,101000.0,-142995.0,0.002165220596571726,142995.0,0.0
2022-01-10 17:00:00,229386.75,666979.25,0.0,0.0,101000.0,0.0,0.0,139986.0,526993.25,898048.0555555555,101000.0,-128386.75,0.002165220596571726,128386.75,0.0
2022-01-10 18:00:00,201989.5,684036.5,1053.3333333333333,0.0,101000.0,0.0,0.0,139986.0,544050.5,917000.5555555555,102053.33333333333,-97302.66666666667,0.002165220596571726,97302.66666666667,0.0
2022-01-10 19:00:00,183563.25,716355.5,1412.5,0.0,101000.0,0.0,0.0,139986.0,576369.5,952910.5555555555,102412.5,-81150.75,0.002165220596571726,81150.75,0.0
2022-01-10 20:00:00,165506.0,732515.0,1477.75,0.0,101000.0,0.0,0.0,139986.0,592529.0,970865.5555555555,102477.75,-63028.25,0.002165220596571726,63028.25,0.0
2022-01-10 21:00:00,160091.0,726230.75,3302.5,0.0,101000.0,0.0,0.0,139986.0,586244.75,963883.0555555555,104302.5,-55788.5,0.002165220596571726,55788.5,0.0
2022-01-10 22:00:00,162108.25,724435.25,2180.0,0.0,101000.0,0.0,0.0,139986.0,584449.25,961888.0555555555,103180.0,-58928.25,0.002165220596571726,58928.25,0.0
2022-01-10 23:00:00,162572.75,714560.0,1725.0,0.0,101000.0,0.0,0.0,139986.0,574574.0,950915.5555555555,102725.0,-59847.75,0.002165220596571726,59847.75,0.0
2022-01-11 00:00:00,159237.0,707378.0,1340.0,0.0,101000.0,0.0,0.0,139986.0,567392.0,942935.5555555555,102340.0,-56897.0,0.002165220596571726,56897.0,0.0
2022-01-11 01:00:00,159064.0,694809.5,1137.5,0.0,101000.0,0.0,0.0,139986.0,554823.5,928970.5555555555,102137.5,-56926.5,0.002165220596571726,56926.5,0.0
2022-01-11 02:00:00,148554.0,681343.25,1090.75,0.0,101000.0,0.0,0.0,139986.0,541357.25,914008.0555555555,102090.75,-46463.25,0.002165220596571726,46463.25,0.0
2022-01-11 03:00:00,147353.0,678650.0,780.0,0.0,101000.0,0.0,0.0,139986.0,538664.0,911015.5555555555,101780.0,-45573.0,0.002165220596571726,45573.0,0.0
2022-01-11 04:00:00,148573.25,674161.25,858.0,0.0,101000.0,0.0,0.0,139986.0,534175.25,906028.0555555555,101858.0,-46715.25,0.002165220596571726,46715.25,0.0
2022-01-11 05:00:00,177657.25,664286.0,483.25,0.0,101000.0,0.0,0.0,139986.0,524300.0,895055.5555555555,101483.25,-76174.0,0.002165220596571726,76174.0,0.0
2022-01-11 06:00:00,184761.25,651717.5,152.0,0.0,101000.0,0.0,0.0,139986.0,511731.5,881090.5555555555,101152.0,-83150.33333333333,0.002165220596571726,83150.33333333333,0.0
2022-01-11 07:00:00,197275.5,644535.5,905.0,0.0,101000.0,0.0,0.0,139986.0,504549.5,873110.5555555555,101905.0,-95370.5,0.002165220596571726,95370.5,0.0
2022-01-11 08:00:00,218466.5,646331.0,1645.0,0.0,101000.0,0.0,0.0,139986.0,506345.0,875105.5555555555,102645.0,-115821.5,0.002165220596571726,115821.5,0.0
2022-01-11 09:00:00,242753.25,630171.5,1815.0,1445.8258205928964,101000.0,0.0,0.0,139986.0,490185.5,857150.5555555555,104260.8258205929,-138492.4241794071,0.002165220596571726,138492.4241794071,0.0
2022-01-11 10:00:00,259057.0,613114.25,3917.5,6397.338657313395,101000.0,0.0,0.0,139986.0,473128.25,838198.0555555555,111314.8386573134,-147742.1613426866,0.002165220596571726,147742.1613426866,0.0
2022-01-11 11:00:00,269570.0,585284.0,17000.0,12802.742228202636,101000.0,0.0,0.0,139986.0,445298.0,807275.5555555555,130802.74222820264,-138767.25777179736,0.002165220596571726,138767.25777179736,0.0
2022-01-11 12:00:00,248633.75,559249.25,18925.0,12303.061221175323,101000.0,0.0,0.0,139986.0,419263.25,778348.0555555555,132228.06122117533,-116405.68877882468,0.002165220596571726,116405.68877882468,0.0
2022-01-11 13:00:00,243203.5,545783.0,13047.5,8179.41291079725,101000.0,0.0,0.0,139986.0,405797.0,763385.5555555555,122226.91291079725,-120976.58708920275,0.002165220596571726,120976.58708920275,0.0
2022-01-11 14:00:00,244695.0,536805.5,7745.0,3600.86618369379,101000.0,0.0,0.0,139986.0,396819.5,753410.5555555555,112345.86618369378,-132349.13381630622,0.002165220596571726,132349.13381630622,0.0
2022-01-11 15:00:00,243126.5,550271.75,6975.0,433.201049517415,101000.0,0.0,0.0,139986.0,410285.75,768373.0555555555,108408.20104951742,-134718.29895048257,0.002165220596571726,134718.29895048257,0.0
2022-01-11 16:00:00,223274.0,550271.75,6957.5,0.0,101000.0,0.0,0.0,139986.0,410285.75,768373.0555555555,107957.5,-115316.5,0.002165220596571726,115316.5,0.0
2022-01-11 17:00:00,211205.75,565533.5,5070.0,0.0,101000.0,0.0,0.0,139986.0,425547.5,785330.5555555555,106070.0,-105135.75,0.002165220596571726,105135.75,0.0
2022-01-11 18:00:00,188808.25,599648.0,6010.0,0.0,101000.0,0.0,0.0,139986.0,459662.0,823235.5555555555,107010.0,-81798.25,0.002165220596571726,81798.25,0.0
2022-01-11 19:00:00,167320.75,608625.5,7410.0,0.0,101000.0,0.0,0.0,139986.0,468639.5,833210.5555555555,108410.0,-58910.75,0.002165220596571726,58910.75,0.0
2022-01-11 20:00:00,155972.75,655308.5,5185.0,0.0,101000.0,0.0,0.0,139986.0,515322.5,885080.5555555555,106185.0,-49787.75,0.002165220596571726,49787.75,0.0
2022-01-11 21:00:00,155008.5,641842.25,6122.5,0.0,101000.0,0.0,0.0,139986.0,501856.25,870118.0555555555,107122.5,-47886.0,0.002165220596571726,47886.0,0.0
2022-01-11 22:00:00,160896.25,651717.5,6497.5,0.0,101000.0,0.0,0.0,139986.0,511731.5,881090.5555555555,107497.5,-53398.75,0.002165220596571726,53398.75,0.0
2022-01-11 23:00:00,150854.5,664286.0,3250.0,0.0,101000.0,0.0,0.0,139986.0,524300.0,895055.5555555555,104250.0,-46604.5,0.002165220596571726,46604.5,0.0
2022-01-12 00:00:00,149670.0,671468.0,2712.5,0.0,101000.0,0.0,0.0,139986.0,531482.0,903035.5555555555,103712.5,-45957.5,0.002165220596571726,45957.5,0.0
